

 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,Jan 2028,Feb 2028,Mar 2028,Apr 2028,May 2028,Jun 2028,Jul 2028,Aug 2028,Sep 2028,Oct 2028,Nov 2028,Dec 2028,Jan 2029,Feb 2029,Mar 2029,Apr 2029,May 2029,Jun 2029,Jul 2029,Aug 2029,Sep 2029,Oct 2029,Nov 2029,Dec 2029,Jan 2030,Feb 2030,Mar 2030,Apr 2030,May 2030,Jun 2030,Jul 2030,Aug 2030,Sep 2030,Oct 2030,Nov 2030,Dec 2030,Jan 2031,Feb 2031,Mar 2031
 ,05.508,Building Code/Plan Review and Fire/Life Safety Consultant,"1,000,000.00",0.00,"1,000,000.00",0.00,"1,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","32,432.43","27,027.02",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08
 ,05.509,Cost Estimating Consultants,"97,242.77","45,000.00","97,242.77","41,075.00","97,242.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,075.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,500.00",0.00,"16,500.00","1,000.00",0.00,0.00,0.00,0.00,"1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60","1,030.60",515.30,0.00,0.00,0.00,0.00,0.00,0.07
 ,05.510,Photographic Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.511,Executive Architect/Engineer Reimbursable Costs,"2,757.23","2,757.23","2,757.23","2,757.23","2,757.23",0.00,"2,757.23",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.512,Executive A/E Additional Services/Design Change Authorizations,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.513,Consulting IOR/Construction Inspection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.514,Medical Center Operational CostslWork Requests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.515,Medical Center Equipment Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.516,Medical Center Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.599,Other External Design Consultants,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,06,Internal FD&C Recharge Services,"20,020,000.00","1,600,594.75","20,020,000.00","1,501,415.25","20,020,000.00","15,945.00","29,131.00","32,524.00","45,373.00","41,464.00","45,725.00","52,974.75","32,887.00","53,648.25","44,717.00","41,467.50","35,307.00","58,975.50","62,100.00","99,379.75","67,887.75","74,279.75","79,616.00","110,198.00","84,892.50","142,323.00","90,402.50","93,669.00","66,528.00",0.00,"74,032.46","94,808.08","119,590.13","148,619.24","181,950.45","219,466.58","260,741.72","305,199.20","351,959.39","399,787.01","447,400.35","493,244.67","535,751.88","573,181.30","604,161.27","627,405.26","641,756.94","646,738.76","642,079.57","628,049.15","605,141.76","574,563.93","537,726.76","496,265.29","452,422.35","408,637.36","367,843.47","333,286.75","308,692.43","297,627.83","302,889.04","325,758.74","364,830.95","415,500.93","469,923.02","518,284.36","550,565.30","558,851.40","539,534.74","493,998.72","428,163.10","350,963.42","271,888.39","198,996.33","137,557.13","89,811.48","55,386.02","32,263.30","17,760.42","9,244.10","4,552.92","2,125.39",942.69,398.88,162.12,63.98,24.92,9.82,1.82,0.00,(0.02)
 ,06.601,FD&C Project Administration,"2,500,000.00","360,339.50","2,500,000.00","336,216.50","2,500,000.00",0.00,"5,798.00","9,160.00","8,330.00","7,105.00","9,040.00","16,470.00","6,110.00","19,280.00","10,840.00","12,660.00","12,540.00","15,800.00","13,520.00","21,580.00","10,400.00","16,120.00","15,558.00","23,520.00","21,021.00","25,431.00","19,551.00","21,388.50","14,994.00",0.00,"12,286.79","15,734.81","19,847.76","24,665.57","30,197.38","36,423.74","43,273.96","50,652.34","58,412.89","66,350.59","74,252.73","81,861.28","88,915.98","95,127.95","100,269.54","104,127.22","106,509.07","107,335.23","106,560.53","104,227.86","100,414.94","95,311.92","89,130.98","82,098.86","74,504.21","66,607.47","58,667.37","50,897.59","43,504.49","36,635.47","30,387.59","24,832.93","19,992.08","15,856.88","12,388.09","9,535.18","7,230.74","5,400.87","3,974.50","2,881.38","2,058.01","1,447.83","1,003.53",685.29,460.93,305.45,199.41,128.26,81.25,50.72,31.19,18.89,11.27,6.63,3.84,2.19,1.23,0.68,0.16,0.00,(0.02)
 ,06.602,FD&C Project Management,"9,000,000.00","840,446.00","9,000,000.00","787,234.50","9,000,000.00","12,051.00","18,038.00","14,523.00","28,994.00","20,874.00","18,966.00","25,305.00","13,010.50","29,751.00","27,517.00","20,534.00","14,520.00","34,893.00","37,592.00","54,389.00","35,230.50","37,019.50","40,360.50","48,879.00","39,073.00","80,510.00","47,738.00","51,659.50","35,807.00",0.00,"46,635.21","59,722.38","75,333.31","93,619.60","114,615.90","138,248.41","164,248.82","192,253.89","221,709.50","251,837.52","281,830.55","310,709.23","337,485.76","361,063.65","380,578.83","395,220.90","404,261.36","407,397.06","404,456.66","395,602.87","381,130.70","361,761.90","338,301.78","311,610.98","282,785.05","252,812.51","222,675.38","193,184.73","165,123.80","139,052.03","115,337.85","94,254.81","75,881.09","60,185.71","47,019.71","36,191.35","27,444.70","20,499.30","15,085.46","10,936.45","7,811.28","5,495.34","3,808.97","2,601.04","1,749.50","1,159.36",756.88,486.81,308.40,192.49,118.37,71.70,42.78,25.15,14.57,8.31,4.67,2.59,0.60,0.00,(0.01)
 ,06.603,FD&C Project Engineering/Mechanical/Electrical/Civil,"600,000.00","13,836.00","600,000.00","12,060.00","600,000.00",0.00,0.00,0.00,324.00,561.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,344.00,0.00,396.00,990.00,0.00,"2,580.00","3,134.00","2,399.00","1,332.00",0.00,0.00,0.00,"3,338.55","4,275.44","5,393.00","6,702.09","8,205.19","9,897.00","11,758.34","13,763.18","15,871.86","18,028.68","20,175.84","22,243.22","24,160.12","25,848.02","27,245.09","28,293.29","28,940.49","29,164.97","28,954.47","28,320.64","27,284.60","25,898.01","24,218.53","22,307.78","20,244.17","18,098.48","15,941.01","13,829.82","11,820.97","9,954.53","8,256.87","6,747.57","5,432.22","4,308.61","3,366.07","2,590.89","1,964.73","1,467.51","1,079.95",782.92,559.20,393.40,272.68,186.20,125.24,83.00,54.18,34.85,22.08,13.78,8.47,5.13,3.06,1.80,1.04,0.59,0.33,0.19,0.04,0.00,0.02
 ,06.604,FD&C Contracts Office,"420,000.00","148,228.75","420,000.00","143,159.75","420,000.00","1,416.00","1,683.00","2,247.00","2,097.00","7,884.00","11,102.00","4,978.75","7,261.00","3,727.25","2,533.00","2,755.50","2,239.50","2,319.50","2,055.50","8,280.75","9,790.75","8,624.75","10,592.50","15,545.00","8,326.50","9,305.00","6,455.50","6,509.00","5,431.00",0.00,"1,572.00","2,013.15","2,539.38","3,155.78","3,863.53","4,660.15","5,536.59","6,480.60","7,473.50","8,489.07","9,500.09","10,473.55","11,376.15","12,170.92","12,828.75","13,322.32","13,627.06","13,732.76","13,633.64","13,335.19","12,847.36","12,194.46","11,403.66","10,503.95","9,532.27","8,521.94","7,506.06","6,511.97","5,566.08","4,687.24","3,887.87","3,177.19","2,557.84","2,028.77","1,584.97","1,219.96",925.12,691.00,508.51,368.65,263.31,185.24,128.39,87.68,58.97,39.08,25.51,16.41,10.40,6.49,3.99,2.42,1.44,0.85,0.49,0.28,0.16,0.09,0.02,0.00,(0.02)
 ,06.605,FD&C IOR/Construction Inspection,"5,500,000.00","19,904.00","5,500,000.00","19,016.00","5,500,000.00",0.00,0.00,0.00,0.00,0.00,714.00,792.00,"3,168.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,990.00,0.00,"1,188.00","3,994.00","1,774.00","3,510.00","1,998.00",0.00,888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,4.07,12.72,37.51,104.39,274.16,679.46,"1,589.10","3,506.75","7,302.56","14,350.76","26,609.85","46,561.71","76,885.52","119,792.51","176,131.11","244,371.23","319,957.32","395,280.17","460,831.32","506,997.39","526,309.18","515,586.87","476,637.33","415,762.84","342,239.69","265,841.73","194,867.23","134,779.85","87,971.02","54,184.50","31,490.50","17,270.84","8,938.52","4,365.01","2,011.57",874.78,358.95,138.99,50.79,17.51,5.70,0.87,0.00,(0.01)
 ,06.606,Capital Planning/Campus Budget Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"2,000,000.00","217,840.50","2,000,000.00","203,728.50","2,000,000.00","2,478.00","3,612.00","6,594.00","5,628.00","5,040.00","5,903.00","5,429.00","3,337.50",890.00,"3,827.00","5,518.00","6,007.50","5,963.00","8,588.50","15,130.00","11,080.50","11,525.50","11,917.00","15,680.00","11,564.00","21,168.00","13,328.00","14,112.00","9,408.00",0.00,"10,199.91","13,062.30","16,476.68","20,476.20","25,068.45","30,237.28","35,924.01","42,049.19","48,491.64","55,081.15","61,641.14","67,957.39","73,813.87","78,970.76","83,239.06","86,441.53","88,418.83","89,104.67","88,461.55","86,525.08","83,359.77","79,123.48","73,992.35","68,154.62","61,849.90","55,294.40","48,702.89","42,252.79","36,115.38","30,413.04","25,226.35","20,615.13","16,596.49","13,163.64","10,284.01","7,915.66","6,002.62","4,483.54","3,299.45","2,391.99","1,708.46","1,201.92",833.09,568.89,382.64,253.57,165.54,106.47,67.45,42.10,25.89,15.68,9.36,5.50,3.19,1.82,1.02,0.57,0.13,0.00,0.02
 ,06.608,FD&C Fiscal Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.699,Other UCSD Employee Recharge Services',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,07,"Advertisement, Surveys, Soils Reports, Material Testing & Special Inspection, Reproduction Costs","10,004,245.23","1,038,715.36","10,004,245.23","952,256.76","10,038,245.23",0.00,0.00,185.50,0.00,0.00,0.00,492.27,"5,899.00",175.00,"3,405.00","19,556.67","7,795.80","7,966.08",844.50,270.15,562.00,"5,696.50",604.00,"71,458.50",757.54,"91,500.00","234,118.75","465,500.00","1,088.50","34,381.00","919,635.10","568,912.02","332,179.88","184,013.65","97,982.37","51,654.46","28,518.11","17,799.54","13,194.28","11,359.26","10,680.99","10,448.50","10,374.58","10,352.79","10,344.66","10,342.73","10,342.73","10,342.73","115,051.85","184,857.98","184,858.00","184,858.07","184,858.29","184,858.94","184,860.65","184,864.89","184,874.60","184,895.25","184,935.94","185,010.25","185,136.06","185,333.54","185,620.87","186,008.44","186,493.08","187,054.87","187,658.48","188,260.01","188,815.46","189,291.00","189,668.43","189,946.13","190,135.36","190,255.31","190,325.52","190,363.67","190,382.88","190,391.86","190,395.54","190,397.30","190,397.88","190,398.08","190,398.15","190,398.16","95,198.95",0.00,0.00,0.00,0.00,0.00,0.35
 ,07.701,Publishing and Advertising Costs,175.00,175.00,175.00,175.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.702,Boundary and Topographic Surveys,"200,000.00","143,355.00","200,000.00","137,690.79","200,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,405.00","19,222.50","5,895.00",0.00,0.00,0.00,0.00,0.00,0.00,"58,768.29",0.00,0.00,"50,400.00",0.00,0.00,0.00,"26,696.06","16,399.12","9,448.87","5,098.83","2,573.03","1,212.88",533.61,218.93,83.72,29.84,9.93,3.11,0.94,0.30,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(0.02)
 ,07.703,"Soils, Geology, Foundation Recommendations, Hydrology","2,800,000.00","854,705.00","2,800,000.00","774,000.00","2,834,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"91,500.00","183,000.00","465,500.00",0.00,"34,000.00","882,596.31","542,170.17","312,388.28","168,572.09","85,066.61","40,098.85","17,641.77","7,237.88","2,767.83",986.69,328.33,102.66,30.91,9.76,1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(0.01)
 ,07.704,Material & Workmanship Testing & Inspection,"6,300,000.00",0.00,"6,300,000.00",0.00,"6,300,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"104,709.12","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","174,515.24","87,257.58",0.00,0.00,0.00,0.00,0.00,(0.10)
 ,07.705,Air Balance Testing,"100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.10,0.32,0.97,2.68,6.92,16.63,37.28,77.97,152.28,278.09,475.57,762.90,"1,150.47","1,635.11","2,196.90","2,800.51","3,402.04","3,957.49","4,433.03","4,810.46","5,088.16","5,277.39","5,397.34","5,467.55","5,505.70","5,524.91","5,533.89","5,537.57","5,539.33","5,539.91","5,540.11","5,540.18","5,540.19","2,770.00",0.00,0.00,0.00,0.00,0.00,0.01
