 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,Jan 2028,Feb 2028,Mar 2028,Apr 2028,May 2028,Jun 2028,Jul 2028,Aug 2028,Sep 2028,Oct 2028,Nov 2028,Dec 2028,Jan 2029,Feb 2029,Mar 2029,Apr 2029,May 2029,Jun 2029,Jul 2029,Aug 2029,Sep 2029,Oct 2029,Nov 2029,Dec 2029,Jan 2030,Feb 2030,Mar 2030,Apr 2030,May 2030,Jun 2030,Jul 2030,Aug 2030,Sep 2030,Oct 2030,Nov 2030,Dec 2030,Jan 2031,Feb 2031,Mar 2031,Apr 2031,May 2031,Jun 2031,Jul 2031,Aug 2031,Sep 2031,Oct 2031,Nov 2031,Dec 2031,Jan 2032,Feb 2032,Mar 2032,Apr 2032,May 2032,Jun 2032,Jul 2032,Aug 2032,Sep 2032,Oct 2032,Nov 2032,Dec 2032,Jan 2033,Feb 2033,Mar 2033,Apr 2033,May 2033,Jun 2033,Jul 2033,Aug 2033,Sep 2033
 ,05.512,Executive A/E Additional Services/Design Change Authorizations,"24,000,000.00",0.00,"24,000,000.00",0.00,"24,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","274,494.85","118,947.71",0.00,0.00,0.34
 ,05.513,Consulting IOR/Construction Inspection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.514,Medical Center Operational CostslWork Requests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.515,Medical Center Equipment Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.516,Medical Center Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.599,Other External Design Consultants,"179,107.00","179,107.00","179,107.00","157,818.73","179,107.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"137,484.11",0.00,0.00,0.00,0.00,0.00,"3,505.40",0.00,0.00,"12,337.92",0.00,"4,491.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,499.33,316.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17
,06,Internal FD&C Recharge Services,"34,940,000.00","3,196,572.00","34,940,000.00","3,058,583.00","34,940,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,626.00","9,207.00","5,844.00","6,518.25","7,098.00","11,428.75","27,314.75","30,379.25","37,656.50","50,691.50","35,611.50","59,922.00","37,715.50","98,931.50","43,800.50","90,716.50","98,465.25","178,884.00","167,927.00","121,379.75","116,817.75","141,268.25","117,682.50","181,254.75","45,191.25","47,876.50","31,262.50","56,163.00","69,775.50","109,464.25","87,247.00","73,596.25","94,821.50","106,482.00","132,742.50","201,132.50","118,972.50","121,118.00","82,597.00",0.00,"220,084.78","220,084.78","220,084.78","220,084.78","220,084.78","220,084.78","220,084.78","220,084.78","220,084.78","220,084.78","220,084.78","295,101.90","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","370,119.08","296,094.28"
 ,06.601,FD&C Project Administration,"2,855,000.00","775,560.00","2,855,000.00","768,415.50","2,855,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,0.00,0.00,"2,900.00","4,350.00","4,350.00","1,450.00",0.00,"3,443.00","4,695.00","6,260.00","1,565.00","3,130.00","42,330.00","27,439.00","42,330.00","35,075.00","65,373.00","49,141.00","35,369.00","51,847.00","56,950.00","49,075.00","60,250.00","3,960.00",330.00,"1,950.00","5,855.00","26,330.00","43,890.00","28,925.00","25,715.00","8,217.00","10,878.00","29,106.00","24,990.00",588.00,"8,085.00","1,984.50",0.00,"22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","22,980.01","18,383.60"
 ,06.602,FD&C Project Management,"17,000,000.00","1,951,942.50","17,000,000.00","1,847,577.50","17,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,259.00","8,822.00","5,151.00","2,829.00","2,209.00","6,644.00","22,929.00","28,609.00","30,207.50","41,976.50","27,296.50","52,465.00","29,314.50","48,486.50","11,810.50","39,791.50","51,840.25","99,930.00","105,976.00","67,678.00","50,784.00","66,954.00","54,810.00","97,459.00","29,242.00","27,151.00","19,552.50","38,258.00","31,742.50","50,757.50","45,825.25","35,524.00","71,574.00","79,782.00","78,860.00","133,582.00","94,681.00","90,518.00","63,296.00",0.00,"166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","166,876.90","133,501.50"
 ,06.603,FD&C Project Engineering/Mechanical/Electrical/Civil,"550,000.00","14,728.00","550,000.00","12,952.00","550,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,688.00,172.00,344.00,"1,376.00",0.00,516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,725.00","2,358.00",0.00,582.00,"1,110.00",0.00,"5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","5,914.63","4,731.30"
 ,06.604,FD&C Contracts Office,"225,000.00","146,263.25","225,000.00","140,571.75","225,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.50,673.75,308.00,357.75,"2,858.75","1,616.25","3,271.00","3,432.00",795.00,"4,926.00","4,431.00","6,645.00","2,661.00","2,988.00","3,129.00","3,879.00","2,943.00","6,631.25","2,901.50","4,643.25","3,574.50","4,883.75","3,044.75","9,086.25","2,128.25","2,527.00","2,803.00","4,136.75","4,264.25","4,658.75","5,483.50","7,786.00","7,438.50","7,715.50","4,642.50","2,725.00","4,544.50",0.00,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,929.83,743.55
 ,06.605,FD&C IOR/Construction Inspection,"11,900,000.00","2,280.00","11,900,000.00","2,280.00","11,900,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,198.00,0.00,"1,782.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"75,017.12","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","150,034.30","120,027.48"
 ,06.606,Capital Planning/Campus Budget Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"2,410,000.00","305,798.25","2,410,000.00","286,786.25","2,410,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,385.00,654.50,115.50,231.00,77.00,77.00,154.00,735.00,588.00,"1,260.00",966.00,840.00,"1,470.00","1,890.00","5,607.00","8,421.00","9,702.00","9,786.00","11,401.50","10,597.25","12,549.00","9,879.00","17,088.00","8,944.50","9,011.25","7,631.75","9,523.00","8,900.00","10,680.00","8,232.50","7,698.50","9,547.00","8,036.00","11,613.00","32,487.00","19,061.00","19,208.00","11,662.00",0.00,"23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","23,383.41","18,706.85"
 ,06.608,FD&C Fiscal Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
