 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021
 ,06.606,Capital Planning/Campus Budget Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"621,625.75","628,195.75","628,195.75","628,195.75","635,683.75",55.00,"2,117.50","3,217.50","10,780.00","9,976.00",0.00,"4,350.00","6,177.00",0.00,"2,523.00","2,059.00","2,929.00","7,946.00","38,816.50",0.00,"14,732.00","15,735.00","22,410.00","16,890.00","14,325.00","17,040.00","30,420.00","11,700.00",0.00,"11,970.00","9,795.00","9,945.00","10,530.00","10,505.25","10,174.50","20,097.00",0.00,"11,844.00","6,142.50","7,717.50","6,804.00","5,953.50","5,638.50","9,859.50","8,001.00","11,895.00","14,495.00","20,605.00","21,125.00","19,987.50","18,395.00","14,950.00","13,325.00","15,047.50","13,455.00","8,320.00","7,410.00","31,200.00","13,325.00","15,080.00","3,835.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,926.00","4,644.00","7,488.00"
 ,06.608,FD&C Fiscal Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.699,Other UCSD Employee Recharge Services',"666,232.92",0.00,"666,232.92",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,07,"Advertisement, Surveys, Soils Reports, Material Testing & Special Inspection, Reproduction Costs","3,728,648.36","3,722,297.94","3,729,038.82","3,720,634.43","3,720,634.43",42.12,"1,816.47","43,079.65","23,575.24",9.72,537.28,110.00,486.54,493.54,"2,326.42","4,427.00","6,987.92","2,361.75",0.00,"9,158.11",165.94,"3,833.74","2,043.55",0.00,"1,227.84","1,113.30","1,775.73","(6,074.60)","1,665.90",50.02,"1,895.65","7,287.48","5,640.00",0.00,"101,228.00","53,553.68","13,946.34","127,660.70","131,044.95",115.50,"65,582.65","219,581.73","207,048.89","222,237.58","187,773.13","175,024.50","176,340.40","175,103.10","197,457.00","264,272.86","173,867.69","286,086.88","87,898.50",38.52,"37,375.00","417,654.02","63,622.05","24,551.54","114,749.37","42,834.86","14,139.18","4,725.00","1,125.00",0.00,"1,422.00","2,362.50","11,812.50","2,362.50",0.00,0.00,0.00,0.00
 ,07.701,Publishing and Advertising Costs,"5,282.28","5,282.28","5,282.28","5,282.28","5,282.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,694.32",917.40,0.00,0.00,0.00,"1,713.20",782.36,0.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.702,Boundary and Topographic Surveys,"27,700.00","27,700.00","27,700.00","27,700.00","27,700.00",0.00,0.00,"4,155.00","23,545.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.703,"Soils, Geology, Foundation Recommendations, Hydrology","558,569.00","558,569.00","558,569.00","558,569.00","558,569.00",0.00,0.00,"35,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,400.00",0.00,0.00,0.00,0.00,0.00,643.00,"1,810.00",0.00,174.00,348.00,0.00,"(1,810.00)",174.00,0.00,"1,827.00",0.00,"3,157.00",0.00,"101,228.00","47,306.50","1,662.00","39,845.36","27,317.85",0.00,0.00,0.00,0.00,0.00,0.00,"87,120.00","14,284.00","16,870.00","16,287.00","76,855.25","49,086.50","11,551.00","19,526.00",0.00,0.00,"3,906.54",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.704,Material & Workmanship Testing & Inspection,"3,082,175.75","3,082,566.21","3,082,566.21","3,081,592.47","3,081,592.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,522.50","12,213.54","87,730.25","103,472.50",0.00,"61,661.00","218,197.89","206,325.13","222,188.91","187,764.00","86,456.27","162,030.40","158,233.10","181,170.00","187,318.61","124,577.89","274,368.10","68,372.50",0.00,"37,375.00","413,112.06","63,622.05","24,551.54","114,749.37","42,834.86","14,120.00","4,725.00","1,125.00",0.00,"1,237.50","2,362.50","11,812.50","2,362.50",0.00,0.00,0.00,0.00
 ,07.705,Air Balance Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.706,Medical Gas Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.707,Construction Document Reproduction Costs,"15,000.00","10,834.87","15,000.00","10,834.87","10,834.87",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,526.60,0.00,0.00,0.00,0.00,0.00,36.91,"3,190.74",233.55,0.00,"1,024.17",765.30,0.00,0.00,0.00,0.00,0.00,939.85,"1,529.05",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,368.35",196.91,0.00,0.00,608.95,0.00,0.00,0.00,0.00,189.01,167.78,0.00,38.52,0.00,0.00,0.00,0.00,0.00,0.00,19.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.708,Postal/Courier Services,"5,500.00","2,924.25","5,500.00","2,924.25","2,924.25",0.00,0.00,6.09,0.00,0.00,0.00,0.00,0.00,18.54,0.00,0.00,212.00,42.73,0.00,17.73,6.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.27,6.27,"2,530.93",0.00,0.00,0.00,7.00,0.00,17.27,6.52,0.00,0.00,0.00,11.00,0.00,9.13,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.709,"Meals, Travel & Entertainment Costs","28,834.07","28,834.07","28,834.07","28,144.30","28,144.30",42.12,16.47,218.56,30.24,9.72,537.28,110.00,486.54,475.00,"1,799.82",27.00,"6,775.92","2,319.02",0.00,"9,140.38",35.00,0.00,0.00,0.00,29.67,0.00,81.41,"(5,182.00)","1,491.90",43.75,62.38,"2,103.50",171.59,0.00,0.00,717.68,70.80,67.82,73.08,115.50,"3,921.65",15.49,515.85,48.67,0.00,839.28,0.00,0.00,0.00,99.00,14.29,0.00,0.00,0.00,0.00,635.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.799,"Other Surveys, Testing, or Reproduction Costs","5,587.26","5,587.26","5,587.26","5,587.26","5,587.26",0.00,"1,800.00","3,700.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,08,Special Cost Items,"47,506,211.49","47,405,848.45","47,525,907.70","4,237,841.73","4,253,344.23",0.00,0.00,"250,185.00",55.00,"100,000.00","9,955.00","25,000.00","173,560.45","77,590.58","41,349.75","125,821.50","57,485.01","6,031.25","780,625.00","25,099.00","48,727.99","78,514.90","78,721.50","56,064.62","38,894.51","62,300.69","55,482.13","(524,216.86)","69,027.43","87,095.18","69,392.97","75,240.20","49,640.14","33,412.50","58,721.76","66,687.39","43,241.68","89,957.80","17,749.89","21,187.75","58,246.56","29,793.36","29,069.42","39,144.92","14,574.37","33,405.75","26,832.39","20,313.86","19,265.09","38,182.83","32,097.96","43,185.14","44,253.38","66,831.51","34,967.69","95,081.28","37,988.00","30,420.22","77,170.00","145,800.22","48,435.12","536,840.22","187,102.24","67,661.25","36,596.36","47,863.53","52,576.70","40,797.04","7,164.00","42,553.61","5,026.00","15,502.50"
 ,08.801,Loan Finance Charges/lnterest During Construction,"43,105,203.00","43,105,203.00","43,105,203.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.802,Detailed Project Program (DPP) & Predesign Study Costs,"496,955.00","496,955.00","496,955.00","496,955.00","496,955.00",0.00,0.00,"250,000.00",0.00,"100,000.00",0.00,0.00,"100,000.00","75,000.00",0.00,"85,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(113,045.00)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.803,"Environmental Review Costs, EIR Consultant & Related Costs","206,772.27","206,772.27","206,772.27","206,772.27","206,772.27",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"29,646.99","59,911.90",0.00,"20,949.62","15,571.51","35,725.69","15,682.13","(45,119.36)","13,217.50","13,881.18","1,196.25","8,247.90","2,968.14",0.00,"4,028.26","6,163.96",0.00,"8,360.87","2,817.50",0.00,668.00,"1,019.40","1,459.00","4,691.71",0.00,0.00,"1,103.00",0.00,0.00,0.00,167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,726.12",0.00,0.00,0.00,0.00,0.00,0.00,0.00,688.00,0.00,0.00,0.00
 ,08.804,Coastal Commission Review,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.805,Air Pollution Control District/Air Quality Testing/Permit Fees,"9,078.00","9,078.00","9,078.00","9,078.00","9,078.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,078.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.806,Wind Tunnel Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.807,Value Engineering Sessions/Constructability and Peer Reviews,"1,056,200.00","1,056,200.00","1,056,200.00","1,052,600.00","1,052,600.00",0.00,0.00,0.00,0.00,0.00,0.00,"25,000.00","70,000.00",0.00,"30,000.00","30,000.00","30,000.00","5,000.00","78,000.00","20,000.00","15,000.00","17,500.00","62,200.00","35,000.00","22,400.00","25,000.00","5,000.00","(33,000.00)","40,000.00","30,000.00","39,700.00","41,280.00","28,500.00","30,000.00","31,870.00","40,125.00","30,020.00","18,720.00","6,450.00","14,800.00","38,460.00","(8,410.00)","14,220.00","19,025.00",0.00,"18,153.00","12,755.00","6,395.00","7,120.00","10,550.00","5,375.00","12,035.00","6,070.00","8,445.00","11,050.00","8,315.00","13,798.00",0.00,"28,015.00","18,068.00","13,892.00","4,950.00","2,600.00","8,355.00","2,690.00","2,109.00",0.00,0.00,0.00,0.00,0.00,0.00
 ,08.808,"Plan Check Fees including DSA, SFM, & EH&S Review Charges","565,000.00","580,172.21","580,172.21","564,253.71","579,756.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,710.00",760.00,0.00,475.00,0.00,0.00,0.00,"4,818.00","1,081.00",828.00,"1,521.50",115.00,923.00,"1,575.00",0.00,"1,369.00","8,581.50","3,391.00","5,033.00","8,212.30","3,547.00",0.00,"9,443.00","11,234.00","6,776.00","44,704.01","3,220.00","5,432.00","4,708.00","7,590.00","8,192.00","10,695.00","12,765.00","10,350.00","10,465.00","12,305.00","10,465.00","17,592.11","25,059.35","24,234.35","25,385.07","44,271.01","13,346.00","8,334.00","23,682.50","14,545.22","36,225.00","10,000.00","25,300.00",0.00,"35,912.09","15,037.00","2,929.00",903.00,345.00,"24,462.70","2,336.00","1,568.00",502.00,"15,502.50"
 ,08.809,OSHPD Fees,"1,860.56","1,860.56","1,860.56","1,860.56","1,860.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,860.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.810,Environmental Mitigation Monitoring Services,"48,440.00","48,440.00","48,440.00","44,205.00","44,205.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,412.50",0.00,"3,237.50","1,513.75","2,800.00",0.00,603.75,"1,338.75","1,023.75","2,275.00","1,435.00",840.00,"1,688.75",0.00,"1,610.00",0.00,"2,730.00",0.00,"3,596.25",0.00,892.50,"1,260.00","2,222.50",507.50,0.00,770.00,"1,260.00",945.00,0.00,"2,896.25","1,242.50","1,137.50","2,598.75",262.50,105.00,0.00,0.00,0.00,0.00
 ,08.811,Hazardous Material Consultant,"7,569.00","7,569.00","7,569.00","5,144.00","5,144.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,998.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248.00,0.00,0.00,0.00,0.00,0.00,"3,214.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,684.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.812,Special Design Consultants (Other),"63,136.53","63,136.53","63,136.53","63,136.53","63,136.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,830.58","11,349.75","10,346.50","4,808.45","1,031.25","2,625.00",0.00,0.00,65.00,"15,000.00",0.00,0.00,0.00,"2,800.00","(1,720.00)",0.00,"15,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.813,Independent Seismic & Lateral Plan/Calc Review,"105,000.00","95,000.00","105,000.00","89,330.00","89,330.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"32,000.00",0.00,"7,000.00","21,000.00",0.00,"17,500.00","10,500.00",0.00,0.00,0.00,"1,330.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.814,Internal FD&C Special Recharge Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.815,Legal Fees,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.816,"Interior Designer, Graphic Designer, Color Consultant","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.817,"Pre-Construction Services/CMAR or CMGC Delivery, Part 1","350,000.00","350,000.00","350,000.00","350,000.00","350,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"700,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(350,000.00)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.818,"Hazardous Materials Testing, Environmental Soils Sampling",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.819,Off-Site Environment Mitigation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
