 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026
 ,06.604,FD&C Contracts Office,"350,859.25","350,859.25","350,859.25","350,859.25","352,944.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,60.00,0.00,555.00,495.00,840.00,"1,540.00",915.00,"1,715.00","4,547.50",0.00,"2,321.00","1,364.25","2,619.25","2,310.25","4,012.00",328.75,392.75,582.75,"1,171.25","2,706.25","1,986.25","3,952.50","2,693.75","1,785.00","2,443.75",325.00,910.00,955.00,"1,026.25",640.00,"4,432.50","1,526.25","3,377.50","2,737.50","1,872.50",0.00,"1,967.50","11,815.00","5,241.25","5,756.25","4,595.00",0.00,"12,228.25","5,454.00","5,478.00","10,287.00",0.00,0.00,"7,050.00",0.00,"13,086.00","18,642.00","7,386.00",0.00,"9,596.50","6,940.75","3,078.50","2,805.00","6,520.50","6,070.50","3,401.00","6,047.25","6,140.25","6,257.25","3,133.00","5,169.75","3,723.00","4,902.00","6,897.00","5,091.00","8,583.00","2,907.00","3,006.00","2,928.00","5,523.00","3,096.00","3,303.00","4,016.00","4,999.25","2,579.25","5,640.25","3,093.50","4,028.00","2,634.00","3,639.50","4,068.25","5,606.00","2,688.75","3,012.25","3,397.00","4,472.50","3,156.50","5,135.50","2,875.50","2,557.00","2,085.50"
 ,06.605,FD&C IOR/Construction Inspection,"1,077,412.50","1,077,412.50","1,077,412.50","1,077,412.50","1,086,403.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,687.50,"3,375.00",312.50,187.50,0.00,0.00,875.00,437.50,0.00,0.00,"1,000.00","1,000.00","1,750.00","2,875.00",875.00,"1,187.50",0.00,"1,750.00",0.00,"3,000.00",625.00,375.00,0.00,312.50,875.00,"6,625.00",687.50,"4,147.50",0.00,"6,922.00","2,219.00","5,030.00","12,602.00",0.00,0.00,"8,431.00",0.00,"14,499.50","39,102.00","37,009.00",0.00,"51,296.00","26,902.00","25,543.00","21,824.00","24,528.00","28,367.00","19,887.00","16,106.00","17,650.00","27,297.00","18,617.00","19,803.00","7,629.00","12,447.50","20,502.00","12,270.50","11,790.00","8,824.00","12,887.00","15,075.00","31,961.00","14,944.00","14,533.00","17,470.00","19,525.00","32,992.00","36,871.00","26,487.00","31,856.00","25,826.00","29,381.00","29,724.00","34,728.00","32,504.00","20,134.00","29,056.00","20,293.00","28,692.00","21,867.00","8,325.00","12,099.00","8,991.00"
 ,06.606,Capital Planning/Campus Budget Office,"8,116.50",0.00,"8,116.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"1,202,997.50","1,158,414.00","1,202,997.50","1,158,414.00","1,168,606.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,750.00,"1,680.00","1,920.00","3,528.00","4,851.00","9,481.50",0.00,"1,764.00","5,859.00","8,977.50","6,741.00","6,993.00","12,537.00","13,608.00","26,995.50","12,577.50","16,965.00","15,502.50","10,172.50","4,615.00","4,030.00","6,760.00","7,540.00","12,870.00","13,032.50","7,345.00","10,530.00","31,980.00","8,807.50","14,040.00","13,357.50","13,390.00",0.00,"10,790.00","31,590.00","11,310.00","15,730.00","16,152.50",0.00,"34,681.00","20,682.00","14,994.00","20,592.00",0.00,0.00,"20,736.00",0.00,"35,478.00","59,328.00","26,640.00",0.00,"23,175.50","11,299.75","11,492.25","8,200.50","14,861.00","12,262.25","9,355.50","10,202.50","9,740.50","14,726.25","8,277.50","10,458.00","12,054.00","9,555.00","16,716.00","9,093.00","12,033.00","7,917.00","12,012.00","12,327.00","13,314.00","13,104.00","10,500.00","10,885.50","13,127.50","15,997.75","19,090.50","12,860.50","12,081.75","11,169.50","10,858.00","13,839.50","18,334.00","14,818.50","13,483.50","11,542.00","14,210.00","14,553.00","25,480.00","13,034.00","12,348.00","10,192.00"
 ,06.608,FD&C Fiscal Office,"13,000.00",0.00,"13,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.699,Other UCSD Employee Recharge Services',0.00,0.00,"352,873.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,07,"Advertisement, Surveys, Soils Reports, Material Testing & Special Inspection, Reproduction Costs","5,268,623.61","5,194,492.46","5,268,624.54","5,194,491.53","5,194,492.46",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.27,0.00,0.00,86.74,124.48,151.93,355.58,535.58,415.52,766.83,"1,162.62",573.70,"3,948.97","4,879.00","17,297.83",94.41,0.00,"13,231.15","39,400.00","91,669.88","31,416.12",117.53,190.66,"1,853.59",411.42,"32,266.75","8,668.75","9,995.78",0.00,"7,041.25","29,267.71","1,282.12","11,231.25",465.00,"8,535.00","15,232.50","16,838.75","1,952.50","12,382.74","10,662.06","4,168.88","29,635.00","4,533.75",157.98,"20,766.27","19,362.60",222.25,"44,187.50","45,097.00","47,485.17","86,797.33","154,098.09","2,499.57","3,913.52","181,106.04","4,371.58","135,747.59","460,248.23","131,631.63","242,281.87","23,491.84","216,887.87","48,618.23","48,440.25","261,177.88","6,783.25","250,288.81","274,112.00","1,280.00","250,055.75","13,651.25","240,032.50","21,269.93","177,925.57","10,670.36","85,251.88","227,573.48","44,412.25","65,662.75","153,290.25","36,922.50",0.00,"51,530.87","78,197.50","37,308.75","202,291.00","47,091.99","195,364.00","66,627.50","65,341.50",0.00,0.00,0.00,0.00,0.93
 ,07.701,Publishing and Advertising Costs,299.48,299.48,299.48,299.48,299.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.702,Boundary and Topographic Surveys,"158,863.00","153,963.42","158,863.00","153,963.42","153,963.42",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"39,400.00","6,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,012.50","1,485.00","2,800.00",495.00,0.00,0.00,"9,000.00","14,738.75",0.00,"1,968.75","1,110.00","1,357.50",0.00,"4,870.00",0.00,647.50,"1,387.50",190.42,0.00,"11,953.00","17,897.50",0.00,0.00,0.00,"20,003.00","4,620.00","5,527.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.703,"Soils, Geology, Foundation Recommendations, Hydrology","1,987,304.29","1,987,304.29","1,987,304.29","1,987,304.29","1,987,304.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,270.00",0.00,"85,169.88","31,416.12",0.00,0.00,0.00,0.00,"32,042.25","8,668.75","8,146.25",0.00,"7,041.25","28,500.00",0.00,"11,231.25",465.00,"8,535.00","15,232.50","16,838.75","1,952.50","4,212.50","7,665.00","1,227.50","29,140.00","4,533.75",0.00,"10,836.25","4,497.50",0.00,"42,218.75","43,987.00","45,474.50","57,847.50","110,824.29",0.00,0.00,0.00,0.00,"29,945.29","290,446.52","60,725.02","19,980.62","22,611.84","21,605.62","24,215.23","42,500.25","20,308.50","5,903.25","11,287.00","15,268.50",840.00,"103,443.25","11,621.25","65,965.00","13,647.50","26,166.25","1,418.75","58,541.88","40,707.48","38,712.25","62,362.75","52,318.75","32,192.50",0.00,"47,570.00","75,997.50","34,668.75","35,468.75",0.00,"66,476.25","16,312.50","9,101.25",0.00,0.00,0.00,0.00,0.00
 ,07.704,Material & Workmanship Testing & Inspection,"3,074,360.75","3,005,128.25","3,074,360.75","3,005,128.25","3,005,128.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,0.00,0.00,"28,618.75","38,340.25","2,030.00",880.00,"179,454.14","3,960.00","105,488.95","157,379.84","52,692.00","222,252.06",880.00,"195,282.25","4,400.00","1,320.00","235,342.38",880.00,"239,001.81","258,843.50",440.00,"146,612.50","2,030.00","174,067.50","7,360.00","151,759.32","9,250.00","26,710.00","186,866.00","5,700.00","3,300.00","100,971.50","4,730.00",0.00,"3,960.00","2,200.00","2,640.00","166,822.25","47,090.25","128,887.75","50,315.00","56,240.25",0.00,0.00,0.00,0.00,0.00
 ,07.705,Air Balance Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.706,Medical Gas Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.707,Construction Document Reproduction Costs,"10,659.45","10,659.45","10,659.45","10,659.45","10,659.45",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,869.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.55,0.00,0.00,0.00,0.00,0.00,0.00,767.71,"1,282.12",0.00,0.00,0.00,0.00,0.00,0.00,157.74,"1,512.06",0.00,0.00,0.00,157.98,621.47,0.00,0.00,0.00,0.00,653.17,120.96,63.55,105.70,"2,386.02",156.40,221.16,313.35,468.87,317.11,49.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.708,Postal/Courier Services,23.72,24.65,24.65,23.72,24.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93
 ,07.709,"Meals, Travel & Entertainment Costs","36,804.37","36,804.37","36,804.37","36,804.37","36,804.37",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.27,0.00,0.00,86.74,0.00,151.93,355.58,535.58,415.52,766.83,"1,162.62",573.70,"3,079.06","4,704.00","17,297.83",94.41,0.00,"1,961.15",0.00,0.00,0.00,117.53,190.66,"1,681.04",391.92,224.50,0.00,"1,849.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.38,0.00,0.00,0.00,0.00,126.35,92.25,0.00,0.00,0.00,210.12,0.00,363.87,0.00,108.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.799,"Other Surveys, Testing, or Reproduction Costs",308.55,308.55,308.55,308.55,308.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,08,Special Cost Items,"22,463,203.89","21,609,724.51","22,550,779.05","15,794,882.61","15,829,036.86",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,678.00","25,557.00","4,258.66",0.00,"11,047.00",0.00,"22,893.50","29,490.00","15,041.00","37,914.00",0.00,"284,195.10","471,118.00","22,044.75","2,100.50","351,101.70","174,949.56","2,220.00","212,842.35","127,814.14","110,224.78","140,696.91","81,181.38","330,330.76","459,003.53","207,892.08","256,951.44","19,494.00","130,289.00","165,084.31","111,352.48","53,272.23",0.00,"454,859.04","399,560.69","23,200.00","217,189.24","186,314.50","603,127.55","56,426.65","4,056.21","13,308.63","730,773.50","24,628.00","1,136,268.63","67,743.94","319,936.74","335,676.77","175,144.48","470,873.44","271,181.89","169,126.89","104,103.37","66,584.61","77,886.67","111,136.43","101,280.80","87,979.80","56,774.41","192,305.26","89,008.51","180,845.40","300,641.04","26,226.71","221,798.65","49,529.25","114,431.79","175,398.12","92,389.25","158,953.70","147,487.08","100,302.50","194,147.11","84,043.34","283,243.32","375,991.99","82,970.01","211,691.91","53,744.50","246,005.56","68,353.25","212,782.30","133,494.26","310,260.95","68,260.67","125,546.22","341,253.79","613,440.07","117,253.62","63,459.88","136,794.92","36,969.36","47,677.28","34,154.25"
 ,08.801,Loan Finance Charges/lnterest During Construction,"5,630,000.00","5,630,000.00","5,630,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.802,Detailed Project Program (DPP) & Predesign Study Costs,"1,172,217.00","1,170,217.00","1,172,217.00","1,170,217.00","1,170,217.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"244,090.00","456,850.00","2,250.00",0.00,"351,101.70","5,762.47",0.00,"39,952.70","19,976.35","32,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,641.50",0.00,0.00,577.50,0.00,0.00,0.00,0.00,"2,480.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,034.78",0.00
