 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026
 ,05.515,Medical Center Equipment Planners,"462,380.00","462,380.00","462,380.00","460,662.50","462,380.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,915.00","7,155.00","8,505.00","9,855.00","5,400.00","4,725.00",0.00,0.00,0.00,0.00,"7,695.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(47,250.00)",0.00,0.00,0.00,0.00,0.00,0.00,"6,670.00","3,915.00","5,220.00","9,425.00","1,305.00",725.00,"1,160.00","3,045.00",0.00,0.00,"5,872.50","6,452.50","8,700.00","9,280.00","8,192.50","8,772.50","7,105.00","7,395.00","7,095.00","14,711.25",0.00,"11,667.50","9,101.25","29,092.50","17,690.00","20,267.50","19,762.50","26,825.00","25,150.00","24,155.00","22,545.00","52,065.00",0.00,"37,540.00","28,135.00","21,625.00",0.00,0.00,0.00,0.00,352.60,352.60,352.60,352.60,307.10,0.00,0.00,0.00,0.00,0.00
 ,05.516,Medical Center Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.599,Other External Design Consultants,"125,450.00","125,450.00","125,450.00","125,446.38","125,450.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,100.00",0.00,0.00,0.00,"10,100.00",0.00,"2,600.00","17,650.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(14,300.00)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(21,350.00)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,032.13","3,489.25",0.00,450.00,"10,112.00","95,658.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,924.00",781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,06,Internal FD&C Recharge Services,"5,212,918.33","4,276,794.08","5,625,441.66","4,159,408.08","5,212,918.33",0.00,"1,063.00","5,981.00","8,085.00","16,634.50",0.00,"6,964.50","18,855.00","36,772.50","29,940.00","39,372.50","36,032.50","67,530.00","23,977.50",0.00,"36,346.25","32,852.50","46,748.75","42,747.50","67,585.00","82,498.00","125,621.25",0.00,"72,396.00","57,240.50","76,874.75","76,421.25","91,636.00","104,113.50","135,080.50","107,526.25","(292,067.00)","93,096.00","88,159.50","109,502.25","99,479.50","67,695.00","56,230.25","87,330.50","129,259.50","70,102.00","44,357.50","43,940.00","76,047.50","3,447.50","8,900.00","8,457.50","6,080.00",0.00,"4,750.00","9,120.00","3,800.00","5,130.00","2,470.00",0.00,"4,279.00","4,832.00","5,001.00","2,061.00",0.00,0.00,"3,733.00",0.00,"(1,145,412.50)","31,616.00","55,058.00",0.00,"90,613.00","96,025.25","59,917.25","75,783.25","100,407.25","98,513.25","88,519.00","91,389.25","77,198.50","132,656.25","88,103.75","73,671.25","96,221.00","87,078.00","169,973.50","91,002.50","162,007.50","77,250.00","140,614.00","135,530.00","165,975.50","129,008.50","119,958.00","97,400.50","103,741.00","(1,329,756.42)","158,606.75","91,839.75","87,492.75","56,298.75","104,881.75","111,087.75","172,710.00","118,087.75","67,279.00","79,085.00","98,030.50","105,138.50","157,539.50","107,543.00","109,891.50","81,744.00",0.00,"479,826.67","267,986.60","146,221.00","78,140.60","40,975.06","21,116.83","10,701.31","5,332.65","2,611.15",598.38
 ,06.601,FD&C Project Administration,"1,025,000.00","849,038.00","1,025,000.00","847,421.00","1,025,000.00",0.00,180.00,"1,950.00","2,640.00","3,240.00",0.00,"1,680.00","1,530.00","4,850.00","5,155.00","2,730.00","2,885.00","5,795.00","1,595.00",0.00,"4,635.00","4,460.00","4,985.00","5,857.50","11,085.00","28,650.00","35,710.00",0.00,"12,805.00","10,010.00","12,970.00","10,565.00","11,925.00","12,455.00","15,840.00","16,580.00","(94,465.00)","6,440.00","12,220.00","15,465.00","17,965.00","19,115.00","10,660.00","15,340.00","24,750.00","14,170.00","7,790.00","10,925.00","22,990.00","3,040.00","8,835.00","8,360.00","6,080.00",0.00,"4,750.00","9,120.00","3,800.00","5,130.00","2,470.00",0.00,"4,085.00","4,598.00","4,389.00","1,881.00",0.00,0.00,"3,553.00",0.00,"(123,508.00)",0.00,"1,375.00",0.00,"4,275.00","14,555.00","1,995.00","4,700.00","5,920.00","9,875.00","2,575.00","5,825.00","6,275.00","10,160.00","4,950.00","11,012.50","8,275.00","3,253.00","23,791.00","13,392.50","22,485.00","18,415.00","14,863.00","20,429.50","27,656.50","12,167.50","18,701.00","10,650.00","9,210.00","8,320.00","19,400.00","15,950.00","15,760.00","9,660.00","15,900.00","20,560.00","34,170.00","28,280.00","13,200.00","11,330.00","13,230.00","12,642.00","36,456.00","20,139.00","19,257.00","3,675.00",0.00,"78,125.45","44,956.62","25,318.29","13,955.20","7,526.89","3,973.51","2,052.92","1,038.08",513.65,118.39
 ,06.602,FD&C Project Management,"2,010,000.00","1,608,395.83","2,158,395.83","1,532,400.83","2,010,000.00",0.00,767.00,"3,245.00","4,602.00","8,732.00",0.00,"2,596.00","14,500.00","21,687.50","14,625.00","16,937.50","15,812.50","31,250.00","15,562.50",0.00,"22,531.25","17,500.00","19,781.25","16,062.50","25,070.00","26,160.00","49,560.00",0.00,"32,895.00","20,705.00","33,005.00","36,780.00","52,150.00","57,305.00","73,185.00","74,767.50","(135,113.00)","70,203.50","59,277.00","71,573.50","65,719.50","36,147.50","31,674.00","52,633.00","67,817.00","32,807.00","19,440.00","21,735.00","36,450.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(622,552.50)","24,806.00","36,784.00",0.00,"61,742.00","48,934.50","49,506.00","57,349.00","71,494.00","66,046.00","64,196.00","58,467.00","55,085.00","91,415.00","61,572.00","38,600.00","59,288.00","49,678.00","92,508.00","43,098.00","77,158.00","34,979.00","68,952.00","60,797.50","73,256.00","65,055.00","55,813.00","44,655.50","51,653.00","(1,372,157.17)","78,149.00","41,045.00","41,087.00","27,207.00","63,293.00","62,368.50","89,551.00","52,911.50","25,082.50","34,931.50","40,616.00","48,705.00","67,346.00","45,480.00","55,484.00","52,827.50",0.00,"210,118.61","120,910.95","68,093.60","37,532.55","20,243.60","10,686.77","5,521.34","2,791.92","1,381.46",318.37
 ,06.603,FD&C Project Engineering/Mechanical/Electrical/Civil,"463,918.33","391,857.00","463,918.33","382,362.00","463,918.33",0.00,0.00,0.00,0.00,"3,600.00",0.00,"1,800.00","1,400.00","6,400.00","6,400.00","5,275.00","4,700.00","10,250.00","2,625.00",0.00,500.00,"2,387.50","7,037.50","8,812.50","11,700.00","6,315.00","6,387.50",0.00,"3,720.00","3,970.00","4,970.00","5,765.00","6,375.00","3,530.00","14,280.00",0.00,0.00,"1,480.00",740.00,"1,480.00","2,220.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(113,920.00)",0.00,"4,371.00",0.00,"4,548.00","13,575.00",344.00,"5,172.00","6,652.00","7,530.00","4,658.00","5,814.00","2,364.00","8,734.00","2,752.00","2,434.00","4,686.00","11,154.00","9,273.00","3,178.00","18,494.00","4,057.00","18,968.00","14,008.00","8,575.00","8,936.00","4,649.00","8,392.00","7,166.00","7,742.00","13,008.00","11,080.00","10,100.00","5,824.00","7,880.00","7,088.00","14,134.00","10,632.00","9,738.00","8,700.00","11,019.00","10,355.00","15,457.00","10,743.00","9,454.00","8,566.00",0.00,"35,880.51","20,647.13","11,627.88","6,409.17","3,456.86","1,824.91",942.84,476.76,235.90,54.37
 ,06.604,FD&C Contracts Office,"260,000.00","233,003.25","333,003.25","232,340.25","260,000.00",0.00,0.00,235.00,176.00,308.50,0.00,540.50,660.00,"2,815.00","2,080.00","4,500.00","1,325.00","1,415.00","1,825.00",0.00,"5,455.00","5,985.00","11,195.00","8,025.00","14,900.00","15,105.00","15,518.75",0.00,"2,158.50","3,317.00","1,518.75","1,828.75","1,625.00","3,939.00","4,221.50","5,374.25","(72,109.00)","5,856.25","5,792.50","3,908.75","4,545.00","4,542.50","3,336.25","3,920.00","10,742.50","3,910.00","1,862.50",875.00,552.50,32.50,65.00,97.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,"(32,098.25)","3,282.00","3,852.00",0.00,"8,601.00","6,575.75","2,239.50","2,635.75","4,602.50","4,191.00","4,302.50","5,899.50","3,702.50","7,842.25","3,875.75","4,722.75","3,693.00","5,418.00","6,073.50","5,517.00","5,452.50","2,379.00","3,600.00","3,426.00","3,831.00","3,201.00","2,907.00","2,914.25","2,877.00","3,663.50","4,630.50","3,273.25","3,305.75","2,579.25","2,051.25","3,948.50","2,294.25","1,228.00","2,514.25","3,673.75","3,975.00","3,166.50","3,658.00","4,319.50","2,852.50","1,696.50",0.00,"12,168.84","7,002.45","3,943.58","2,173.67","1,172.39",618.92,319.76,161.69,80.01,18.44
 ,06.605,FD&C IOR/Construction Inspection,"716,000.00","565,819.00","716,000.00","549,090.00","716,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00",0.00,0.00,0.00,0.00,0.00,750.00,"2,625.00","4,000.00","1,750.00",0.00,500.00,"1,000.00","1,605.00","1,480.00","1,480.00","1,110.00","3,110.00",0.00,0.00,0.00,250.00,"2,125.00","1,750.00","1,000.00","2,500.00","6,500.00","11,000.00","7,125.00","8,375.00","3,125.00",0.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(20,680.00)",0.00,0.00,0.00,516.00,"4,300.00",0.00,344.00,516.00,"2,536.00","1,892.00","5,470.00","1,610.00","5,188.00","6,330.00","7,536.00","11,354.00","7,852.00","21,423.00","16,388.00","26,322.00","16,874.00","28,477.00","24,626.00","35,206.00","27,952.00","26,632.00","20,593.00","19,752.00","9,392.00","25,686.00","7,364.00","5,670.00","3,330.00","6,546.00","5,842.00","12,736.00","11,486.00","6,843.00","9,916.00","13,780.00","16,011.00","15,341.00","15,175.00","12,750.00","7,678.00",0.00,"89,769.02","43,531.28","19,814.15","8,466.35","3,395.47","1,278.24",451.67,149.82,46.65,7.35
 ,06.606,Capital Planning/Campus Budget Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"738,000.00","628,681.00","738,000.00","615,794.00","738,000.00",0.00,116.00,551.00,667.00,754.00,0.00,348.00,765.00,"1,020.00","1,680.00","9,930.00","11,310.00","17,820.00","2,370.00",0.00,"3,225.00","2,520.00","3,750.00","3,240.00","2,205.00","2,268.00","16,695.00",0.00,"20,317.50","18,238.50","22,806.00","20,002.50","18,081.00","25,774.50","24,444.00","10,804.50","9,620.00","9,116.25","9,880.00","14,950.00","7,280.00","6,890.00","8,060.00","8,937.50","14,950.00","12,090.00","6,890.00","7,280.00","16,055.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,216.00,612.00,180.00,0.00,0.00,180.00,0.00,"(232,653.75)","3,528.00","8,676.00",0.00,"10,931.00","8,085.00","5,832.75","5,582.50","11,222.75","8,335.25","10,895.50","9,913.75","8,162.00","9,317.00","8,624.00","9,366.00","8,925.00","9,723.00","16,905.00","9,429.00","12,096.00",546.00,"5,754.00","12,243.00","17,451.00","11,697.00","11,256.00","10,195.75","13,083.00","13,283.25","17,733.25","13,127.50","11,570.00","7,698.50","9,211.50","11,280.75","19,824.75","13,550.25","9,901.25","10,533.75","15,410.50","14,259.00","19,281.50","11,686.50","10,094.00","7,301.00",0.00,"53,764.24","30,938.17","17,423.50","9,603.66","5,179.85","2,734.48","1,412.78",714.38,353.48,81.46
 ,06.608,FD&C Fiscal Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.699,Other UCSD Employee Recharge Services',0.00,0.00,"191,124.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,07,"Advertisement, Surveys, Soils Reports, Material Testing & Special Inspection, Reproduction Costs","2,496,321.90","2,496,320.91","2,871,321.90","2,133,132.12","2,516,134.40",0.00,0.00,0.00,9.05,0.00,0.00,175.00,923.16,0.00,"45,378.75",454.42,"58,633.09","22,575.02",932.50,423.40,0.00,0.00,400.81,205.00,0.00,"14,634.38","6,657.77","2,355.65","7,874.68",778.90,176.50,"2,676.17","3,092.04","14,868.49","13,503.80",403.27,"5,039.81","2,303.85",88.69,0.00,"1,674.77","1,900.73","4,062.50",596.72,0.00,0.00,"2,823.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(147,449.75)",0.00,0.00,0.00,"4,500.00",963.50,0.00,"2,270.00",0.00,"2,417.50","5,536.25","12,433.36","1,799.00","6,182.50","5,006.50",202.00,0.00,"5,833.40","6,989.00","15,898.75","12,367.50","1,336.00","76,025.88","24,285.00","54,974.50","22,652.50","176,570.25","42,935.00","84,751.00","125,555.00","73,059.25","103,149.00","15,335.91","279,243.25","102,519.50","91,969.50","74,102.00","60,954.57","96,455.50","73,722.75","41,792.00","97,536.00","10,154.99","53,285.00","32,404.62","121,510.93","46,280.50","78,748.81","78,598.81","78,598.81","78,598.81","68,457.03",0.00,0.00,0.00,0.00,0.01
 ,07.701,Publishing and Advertising Costs,"1,098.16","1,098.16","1,098.16","1,098.16","1,098.16",0.00,0.00,0.00,0.00,0.00,0.00,175.00,923.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(175.00),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.702,Boundary and Topographic Surveys,"64,928.75","64,928.75","64,928.75","64,928.75","64,928.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"45,378.75",0.00,"19,706.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,640.00",0.00,0.00,0.00,"1,444.00","12,956.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(27,346.25)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,150.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.703,"Soils, Geology, Foundation Recommendations, Hydrology","32,466.50","32,466.50","32,466.50","32,316.50","32,466.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"38,805.00","20,895.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,914.00,0.00,"4,062.50",0.00,0.00,0.00,"2,490.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(59,700.00)",0.00,0.00,0.00,"4,500.00",601.25,0.00,"1,860.00",0.00,"2,417.50","5,536.25",0.00,0.00,"6,182.50","3,752.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
