

 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,May 2009,Jun 2009,Jul 2009,Aug 2009,Sep 2009,Oct 2009,Nov 2009,Dec 2009,Jan 2010,Feb 2010,Mar 2010,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021
 ,04.405,"Prime General Contractor, Other Site Development Component",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,04.406,Other Site Development/Specialty Contractors NOT Under Prime,"57,395.00","57,395.00","57,395.00","43,122.60","43,122.60",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,550.00","17,100.00",0.00,0.00,0.00,0.00,0.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,810.20","2,338.20","2,338.20",0.00,"4,676.40",0.00,"2,338.20","2,338.20","2,338.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,04.407,Environmental Site Mitigation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,04.408,Offsite Site DeveIopment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,04.499,Other Site Development,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,05,External Design Consultant Fees,"117,514,723.35","117,562,816.75","117,656,107.35","116,869,579.46","116,869,579.46",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,216.00",0.00,0.00,"305,656.30","15,464,565.03","1,258,957.23","165,863.54","2,565,494.56","2,466,051.43","1,010,626.50","2,104,761.85","2,020,984.82","1,695,379.37","19,595.00","3,064,315.38","3,128,771.33","1,706,922.80","97,915.29","1,213,914.94","368,162.55","2,778,720.04","3,025,144.26","2,751,205.43","1,098,037.85","2,175,593.79","195,339.24","1,649,551.89","529,995.97","2,091,306.26","1,146,762.40","1,352,955.81","1,201,843.83",0.00,"510,660.01","1,931,284.09","1,901,315.11","2,722,245.45","943,926.02","1,712,645.03","1,408,034.77","2,215,318.34","23,738.00","1,935,339.65","243,619.49","1,088,749.71","3,933,636.19","110,918.59","82,915.24","2,232,341.75","287,561.29","4,138,892.64","191,379.56","1,916,293.19","1,128,316.99","132,494.86","1,218,809.81","2,972,566.79","879,860.75","1,078,979.47","927,597.23","1,181,211.43","159,192.50","991,481.43","614,468.86","353,907.16","329,924.21","1,828,783.62","633,698.86","767,409.18","1,299,146.22","845,756.98","877,185.12","1,002,431.31","690,536.49","806,410.93","154,461.04","93,141.34","1,356,350.98","386,948.89","621,229.67","271,437.39","301,826.71","389,814.23","414,772.91","1,009,351.68","157,343.35","645,393.42","299,986.31","214,993.46","157,605.97","207,828.87","195,900.21","16,130.00","68,239.13","11,452.65","76,908.66","46,750.00","17,027.52",0.00,0.00,"82,839.90","1,960.00","15,491.00","15,495.00","19,157.00","22,890.50","264,208.23","17,128.82","95,177.54",0.00,"58,012.65","19,911.50","3,500.00",0.00,"24,410.32","74,132.40","21,234.80","11,234.80","1,037.58",0.00,0.00,0.00,"41,206.02",0.00,0.00,"6,122.00","24,290.00","21,650.00",0.00
 ,05.501,Executive Architect/Engineer,"67,234,021.12","67,375,405.12","67,375,405.12","67,365,354.62","67,365,354.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"85,656.30","14,382,637.88","1,254,449.27","71,121.00","2,562,192.21","2,210,539.35","991,122.29","1,967,058.16","1,792,846.65","723,424.66",0.00,"2,801,936.81","2,884,350.00","1,455,395.49","9,619.27","1,150,499.38","312,866.30","2,261,060.58","1,595,706.97","1,895,813.10","850,640.07","1,469,675.29","139,657.20","940,891.63","361,818.56","1,757,501.92","1,050,420.80","566,426.74","672,543.87",0.00,"341,565.53","1,119,889.51","571,655.75","1,646,983.05","572,734.14","593,532.65","578,498.08","1,708,163.06",0.00,"683,133.40","88,491.93","160,765.75","2,295,576.27",0.00,0.00,"782,524.17","52,720.00","1,147,499.74","3,334.00","1,002,405.77","483,333.46",0.00,"709,886.52","625,959.62","341,823.97","301,604.75","460,856.90","387,294.21",0.00,"264,788.20",0.00,"50,724.50","(57,136.30)","107,635.00","(67,544.24)","7,100.00","550,046.93","14,762.20","10,593.25","80,228.68",0.00,"4,948.49",0.00,0.00,"258,211.45",0.00,"57,256.50","49,138.66","55,938.99","75,597.57","89,605.83","70,725.57",0.00,"333,249.10","70,916.11","33,060.15","60,390.00","49,500.00","4,235.00","15,750.00",0.00,0.00,0.00,"30,050.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,875.00","13,662.50","85,000.00","4,927.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"69,224.40","11,234.80","11,234.80",0.00,0.00,0.00,0.00,"15,900.00",0.00,0.00,"5,480.00","24,290.00","21,650.00",0.00
 ,05.502,Interior/Graphic Designer,"24,500.00","24,500.00","24,500.00","22,467.62","22,467.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,967.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.503,Special Foundation Design (non-geotechnical),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.504,Foundation Design Contingency,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.505,Geotechnical Design Contingency (Unforeseen Soil Conditions),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.506,Project Management Consultants,"1,368,294.55","1,368,294.55","1,368,294.55","1,367,259.30","1,367,259.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,216.00",0.00,0.00,0.00,"66,655.85","2,340.00","7,050.00","1,950.00","1,500.00","3,410.00","8,684.00",260.00,"14,907.50","19,595.00","24,645.00","28,387.50","37,462.50","31,175.00","25,290.00","39,272.50","29,165.00","11,880.00","5,602.50","5,597.50","6,117.50","4,830.00","5,790.00","1,710.00","(3,745.00)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"30,870.00","26,100.00",0.00,"8,550.00","18,135.00",0.00,"26,486.00","14,931.00","20,829.00","29,561.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,364.50,"63,935.00","30,678.90","34,295.00","27,835.00","31,445.00",0.00,"77,852.50",0.00,0.00,"20,893.10",0.00,0.00,0.00,0.00,0.00,"7,750.00","5,312.50","5,625.00","3,750.00","9,937.50",0.00,"12,562.50","142,482.02","2,514.32","70,918.12","3,790.62","7,165.62","58,825.00","121,409.60",0.00,441.00,"11,452.65","20,496.50","16,700.00","15,617.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.507,Construction Management and/or Scheduling Consultants,"5,033,967.04","5,033,967.04","5,033,967.04","4,915,330.73","4,915,330.73",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,385.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"421,785.98","77,338.14","27,150.00","53,480.37","50,852.04","97,823.37",0.00,"91,747.50","6,887.50","74,021.60","86,788.78",0.00,"32,305.00","48,932.50","38,795.00","31,790.00","200,055.00","80,651.25","87,739.09","55,660.98",0.00,"77,543.31","27,030.00","40,012.34","47,249.07","8,425.64","80,255.56","169,663.61","137,884.24",0.00,"188,045.56","131,877.88","10,774.99","81,878.64","118,315.70","218,111.02","21,300.00","145,750.71",0.00,"158,190.26",0.00,"162,567.23","245,135.02","59,840.79","11,744.00","134,789.85","66,447.97","70,223.60","74,199.00","9,711.08","165,016.27","66,617.39",0.00,"77,835.07","130,063.04","65,434.34","73,204.50","92,942.48","25,675.00","3,583.50","19,854.38","19,617.20","19,267.83","21,738.71","7,071.33","2,818.52","3,470.00","8,220.00","3,680.00","4,065.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"34,712.50",0.00,0.00,0.00,0.00,"5,287.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.508,Building Code/Plan Review and Fire/Life Safety Consultant,"3,150.00","3,150.00","3,150.00","2,850.00","2,850.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,850.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.509,Cost Estimating Consultants,"69,780.00","69,780.00","69,780.00","69,780.00","69,780.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"62,280.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.510,Photographic Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.511,Executive Architect/Engineer Reimbursable Costs,"5,751,710.57","5,751,710.57","5,751,710.57","5,742,916.54","5,742,916.54",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"576,315.30",11.96,"87,692.54","1,352.35","228,284.58","16,094.21","129,019.69","227,878.17","130,164.97",0.00,"91,385.07","77,642.05",0.00,"57,121.02",0.00,309.25,"357,696.05",0.00,"246,178.86","64,512.79","71,203.36",0.00,"484,953.69","33,682.91","83,081.63",0.00,"28,421.79","71,116.18",0.00,"5,393.22",0.00,"13,305.60","29,361.16",0.00,"46,519.00","3,902.80","34,964.00",0.00,"3,205.00","1,174.56","37,824.82","54,180.19","5,341.00","2,659.68","154,707.03","50,507.05","44,871.89",0.00,"134,450.35","33,621.27",0.00,"44,267.65","32,686.42","148,130.86","38,654.16","51,686.08","39,743.71","159,192.50",0.00,"83,996.92","7,842.82","23,814.51","43,422.74","122,609.59",0.00,"112,117.44","84,427.92","22,005.03","17,915.93",0.00,"59,657.98",0.00,"3,916.00","112,394.74","229,022.41","192,704.07","18,359.98","18,445.94","25,677.30","16,128.50","54,732.35",0.00,"27,524.73","21,137.58","8,561.94","4,143.35","4,764.37","3,138.36",0.00,"5,117.63",0.00,"1,656.30",0.00,"1,410.52",0.00,0.00,"49,405.90",0.00,0.00,0.00,"8,250.00","1,650.00",0.00,843.32,"89,561.54",0.00,"12,283.40",0.00,0.00,0.00,"15,500.82","2,000.00",0.00,0.00,"1,037.58",0.00,0.00,0.00,"1,268.61",0.00,0.00,0.00,0.00,0.00,0.00
 ,05.512,Executive A/E Additional Services/Design Change Authorizations,"35,010,698.24","35,010,698.24","35,010,698.24","34,567,835.16","34,567,835.16",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"372,291.00","2,156.00",0.00,0.00,"25,727.50",0.00,0.00,0.00,"826,882.24",0.00,"146,348.50","138,391.78","214,064.81",0.00,"38,125.56","15,714.50","130,798.41","995,771.31","526,272.83","150,137.49","569,667.27",0.00,"120,093.20","132,094.50","113,951.46","89,454.10","660,455.68","347,613.00",0.00,"108,365.16","647,199.58","1,274,458.76","1,014,111.24","80,861.88","960,657.13","736,594.80","398,460.30",0.00,"1,171,457.94",0.00,"823,865.80","1,420,009.28","56,240.95",0.00,"1,115,759.44",0.00,"2,945,583.51",0.00,"647,559.19","532,408.02",0.00,"296,059.94","2,063,131.57","346,684.92","592,969.85","415,054.25","595,983.25",0.00,"563,761.50","134,474.30","135,860.15","248,247.00","1,493,608.20","477,765.54","613,610.58","491,020.35","648,827.28","529,152.70","725,699.30","579,263.70","642,620.25",0.00,"1,307.00","912,540.29","57,234.00","340,281.60","194,010.25","203,837.40","238,631.80","289,770.75","174,712.05",0.00,"274,536.75","132,024.50","144,740.75","70,067.00","88,774.50","56,047.25",0.00,"62,680.50",0.00,"54,755.86",0.00,0.00,0.00,0.00,"31,866.00",0.00,"9,023.00","1,143.00","1,456.00",714.00,0.00,"5,194.00",0.00,0.00,"43,233.25",0.00,0.00,0.00,"8,909.50","2,908.00",0.00,0.00,0.00,0.00,0.00,0.00,"24,037.41",0.00,0.00,0.00,0.00,0.00,0.00
